date,text,stars
11/13/2023,easy to set up good picture only drawback theres no timer to set it to come on ( vacation mode) only a sleep timer,5 out of 5 stars review
12/13/2023,I love that it has the smart voice remote. It also has all the streaming apps and gives really great suggestions. This was a great tv for the price.,5 out of 5 stars review
11/6/2023,Just as described. So far it's been amazing. Fits perfectly. Picture and color very clear. Considering buying another one for my grandson.,5 out of 5 stars review
12/11/2023,Bought this as a gift for my parents in another country and it traveled over the ocean and still work great- they love it very clear images.,5 out of 5 stars review
12/3/2023,i ordered it monday night at 10pm-ish. I had it at my house by 1143am the following day. everything is excellent.,5 out of 5 stars review
12/10/2023,"We purchased this TV for a raffle giveaway, it was a hit! Such an amazing product for such a great price! Will be purchasing again!",5 out of 5 stars review
11/8/2023,I have 4 Vizio TVs and they never disappoint great picture quality and are easy to use love the new remote and new features,5 out of 5 stars review
12/13/2023,I really like the picture quality. The size is perfect for the room it’s in. Sound quality is great as well.,5 out of 5 stars review
11/23/2023,Great tv. Good picture quality. Sound is lousy so get a good Visio sound bar with it. Price was very good.,5 out of 5 stars review
12/10/2023,"It fix my stand perfectly, the picture is good so far, I had a little trouble at first because I had a fire stick on it to.",5 out of 5 stars review
12/15/2023,This TV is great. The picture couldn’t be better and the color is awesome. I would definitely go this TV,5 out of 5 stars review
12/11/2023,I love this TV I bought 1 in 2016 did not have the sound I have on my older 1 so I bought the sound bar and sub I love it!,5 out of 5 stars review
11/25/2023,"Great value, great picture. My only complaint would be that the sound don't seem to be as good as my LG was (volume)",5 out of 5 stars review
12/2/2023,I love football. Ga. Fla. weekend we set it outside for our gang to watch the game. Everyone spoke about the nice view and color of this set.,5 out of 5 stars review
12/2/2023,"was bought for a gift, the delivery was on time and the driver was very polite and carried it up to my apartment as I am handicapped",5 out of 5 stars review
11/20/2023,even before installing my apps too many free channels and clear picture *get a good sound bar. everything else is gold,5 out of 5 stars review
12/2/2023,Bought for my mother in law for Christmas as hers broke. Delivery was quick and no problems. TV was easy to set up and she loves it!,5 out of 5 stars review
11/17/2023,"I am really satisfied with the TV itself, but the remote is trash.  It doesn't have any number keys or channel arrows.",5 out of 5 stars review
11/3/2023,"This Vizio has a great picture, easy to set up, and a great price. Packaged well and arrived on time. Our 2nd Vizio and both are great.",5 out of 5 stars review
11/1/2023,"This TV has a really good picture.  Got it installed Saturday. Still trying to figure everything out. 
This is an early Christmas present.",5 out of 5 stars review
11/23/2023,Worth the money. Very easy to set up and work with. Picture quality is very good. I’m very happy with my purchase.,5 out of 5 stars review
12/3/2023,Great picture quality and clarity. Lightweight for size. User-friendly platform/OS. Easily compatible with surround sound system.,5 out of 5 stars review
11/25/2023,"Item was delivered to front door as requested, however the driver did not get my signature. Otherwise great delivery!",5 out of 5 stars review
12/17/2023,I love this tv. it’s a new model from the old one I have. The color and the picture in the screen it’s very nice. It worth the price.,5 out of 5 stars review
11/16/2023,"everything was prompt from me ordering, picking up, an leaving. it was on point.... Highly Recommend!!",5 out of 5 stars review
11/28/2023,I brought the television for my guys birthday and he absolutely loves it. He said and I quote “It’s All That” end quote,5 out of 5 stars review
12/6/2023,"great size quality, we bought this brand before and didn't disappoint us! So we went again but bigger, it's a great tv",5 out of 5 stars review
11/29/2023,I've enjoyed Vivio tv's %26 knew it was time to upgrade to 4K. Easy to setup %26 have enjoyed it from the moment I took it out of the box.,5 out of 5 stars review
12/20/2023,"tv was easy to set up, and the picture and sound are phenomenal..a great price and great features i highly recommend this tv",5 out of 5 stars review
12/15/2023,Nice tv and great price. Vizio includes a lot of free content. I like being able to use my phone as remote.,5 out of 5 stars review
12/2/2023,I needed (wanted) a larger tv for the living room. This 55” Vizio is perfect. Great sound and is easy to view.,5 out of 5 stars review
11/28/2023,"The service we received during the purchase of our TV was great. And the delivery was quick and great, too.",5 out of 5 stars review
11/13/2023,The TV has addition movie channels that come free because you have a vizio TV.  It saves you money on cable and movie subscriptions.,5 out of 5 stars review
11/26/2023,Had this tv a couple of months now and we love it! The Visio Home Screen makes everything organized and ready your fingertips,5 out of 5 stars review
11/19/2023,Easy to set up and connect to WiFi and Verizon.  Very pleased with settings that allow adjustments for commercials volume.,5 out of 5 stars review
11/17/2023,This is a great tv for the price. I had a previous Vizio tv that lasted more than 10 years. Great brand for the money.,5 out of 5 stars review
12/22/2023,"Absolutely love the tv! The only con I can note is Crunchyroll isnt available for download, but we have workaround. Overall, a great buy!",5 out of 5 stars review
11/28/2023,The tv was easy to install. The only problem i am having is getting the vizo sound bar to work with it.,5 out of 5 stars review
10/29/2023,VIZIO is a very dependable brand. I use them for events and they take a beating being moved around from place to place.,5 out of 5 stars review
9/13/2023,My mom %26 I LOVE the TV!!,5 out of 5 stars review
9/5/2023,Best looking tv I've owned. Love it makes my ps5 sing,5 out of 5 stars review
1/9/2024,very beautiful and I am so proud and happy,5 out of 5 stars review
10/8/2023,Great picture and features for a great value.,5 out of 5 stars review
7/8/2023,Great tv with beautiful picture and good sound. Would definitely recommend.,5 out of 5 stars review
12/26/2023,My order was shipped and received in a timely manner.,5 out of 5 stars review
1/19/2024,This tv is a great size and works well with our AppleTV and Vizio surround system.,5 out of 5 stars review
1/18/2024,This tv is excellent for the price.  The picture is very clear. We would but it again.,5 out of 5 stars review
1/17/2024,"Love the Voice Command!!!
Ton's of free channels!!!",5 out of 5 stars review
1/1/2024,Love the picture!  User friendly.,5 out of 5 stars review
12/31/2023,great tv just the right size and lightweight,5 out of 5 stars review
1/23/2024,This smart tv is nice good sound great picture well worth the price,5 out of 5 stars review
1/12/2024,love the picture quality.  Great value for the size,5 out of 5 stars review
1/3/2024,love my purchase and great service delivering. Glad updating my TV to a smart tv. love it,5 out of 5 stars review
1/14/2024,"Great picture, great sound, ease of using apps with the remote. So far I love this tv!!!",5 out of 5 stars review
1/7/2024,"works great, good picture, a real steal for less than $200",5 out of 5 stars review
1/14/2024,Seems to be a good television,5 out of 5 stars review
1/21/2024,"Good picture, good sound, good price.",5 out of 5 stars review
7/12/2023,Love this tv especially for the price. Speakers aren’t as loud but pairs will with a sound bar.,5 out of 5 stars review
1/11/2024,Crystal clear picture!  Great price!!!,5 out of 5 stars review
1/12/2024,tv is great was very easy to put together!,5 out of 5 stars review
12/26/2023,The price was affordable and I got it on Xmas eve can’t beat that,5 out of 5 stars review
1/23/2024,tv color is outstanding  and easy to setup wifi.,5 out of 5 stars review
1/24/2024,"Great value, quick delivery.",5 out of 5 stars review
1/24/2024,I ordered it one morning and got it the same afternoon,5 out of 5 stars review
1/5/2024,"The price and the product quality, at this moment.",5 out of 5 stars review
1/7/2024,Easy to order and fast delivery and tv works great,5 out of 5 stars review
7/14/2023,Well packaged and delivered on time. Third Visio over 12 years. Never any issues. Good quality.,5 out of 5 stars review
1/17/2024,"Best decision for the price, recommend this tv.",5 out of 5 stars review
1/16/2024,This is a great television for sure,5 out of 5 stars review
1/19/2024,great tv and picture is clear.  the price was great too.,5 out of 5 stars review
1/23/2024,"The TV was returned the person I gave it to for a gift  refused it, said it was to big",5 out of 5 stars review
1/14/2024,I really liked the TV.  Perfect size and picture. Would buy again.,5 out of 5 stars review
12/28/2023,Great quality on the screen! Easy to use!,5 out of 5 stars review
9/7/2023,"Like size, product brand warranty parents anniversary gift..",5 out of 5 stars review
12/27/2023,they delivered right to his room in nursing home very helpful. nice tv,5 out of 5 stars review
1/6/2024,Awesome tv. Vizio always has great tvs,5 out of 5 stars review
12/31/2023,Great TV for the price. The size was great.,5 out of 5 stars review
1/16/2024,Vizeo TVs never disappoint. This is my fifth Vizeo and the performance is amazing!,5 out of 5 stars review
1/19/2024,i love this tv. I felt it was a great value and the picture is very clear.,5 out of 5 stars review
8/26/2023,Great picture and size!!!,5 out of 5 stars review
8/12/2023,The quality of the tv is awesome really enjoying the 4k resolution,5 out of 5 stars review
1/14/2024,my item was brought out to me very quickly after i arrived,5 out of 5 stars review
12/27/2023,against other reviews this tv is pretty decent no problems better than the TCL brand,5 out of 5 stars review
1/12/2024,I bought the 65-inch TV end of December and so far it has been good. I like the  Vizio.,5 out of 5 stars review
1/23/2024,So far so good. The TV has great sound and picture. Perfect for my living room.,5 out of 5 stars review
1/18/2024,Love the color and easy to set up.,5 out of 5 stars review
1/10/2024,"Great all around television for watching movies, football and playing video games.",5 out of 5 stars review
7/14/2023,"Good but not a good quality , the tv is coo",5 out of 5 stars review
1/9/2024,Vizio really stepped its game up,5 out of 5 stars review
1/5/2024,this was the best purchase I made in 2023!!  i encourage anyone to check out vizio products.,5 out of 5 stars review
1/15/2024,Shows all the best movies and shows love my smart tv,5 out of 5 stars review
1/10/2024,Great quality. Great price,5 out of 5 stars review
1/4/2024,Great picture and vibrant colors.,5 out of 5 stars review
8/10/2023,Love the quality for the price.  Great addition to my  family!,5 out of 5 stars review
1/20/2024,This is a great tv for the price. Picture quality and all. Wonderful,5 out of 5 stars review
1/2/2024,I am loving this Vizio tv.,5 out of 5 stars review
1/8/2024,TV works great. Very happy with it.,5 out of 5 stars review
1/16/2024,good picture for the price,5 out of 5 stars review
1/18/2024,Great Shipping! You will probably need a sound bar but otherise a great tv!,5 out of 5 stars review
1/2/2024,I put this tv in a room and I love it.,5 out of 5 stars review
1/11/2024,This is a nice television with clear picture,5 out of 5 stars review
1/1/2024,Love the TV and price was good,5 out of 5 stars review
1/21/2024,Look for the bargain by researching the walmart web,5 out of 5 stars review
1/8/2024,I bought this TV for my elderly parents. It’s very easy to use in the picture quality is wonderful.,5 out of 5 stars review
1/4/2024,Vizio has come a long way. They offer a nice product at a competitive price.,5 out of 5 stars review
12/26/2023,Great quality! Amazing sound and picture.....,5 out of 5 stars review
8/11/2023,Great price for a big screen. We have purchased VISIO TVs and find they are good quality TVs,5 out of 5 stars review
7/21/2023,Love the quality and how light it is,5 out of 5 stars review
1/9/2024,bought this for my husband as a Chris gift and he enjoys it!,5 out of 5 stars review
1/6/2024,"Very satisfied, easy set-up great picture.",5 out of 5 stars review
1/3/2024,bought online received same day.,5 out of 5 stars review
1/9/2024,Love this tv! Easy set up!,5 out of 5 stars review
8/28/2023,The price for this size and quality is nice! No problems so far and setup was easy.,5 out of 5 stars review
12/29/2023,it was too big for are room,5 out of 5 stars review
12/28/2023,The picture on this TV is super clean and clear I love it!,5 out of 5 stars review
12/31/2023,"Tv is easy to setup, great 4k picture.  Delivery was exceptional.",5 out of 5 stars review
7/12/2023,Nice picture. Nice price. Great quality.,5 out of 5 stars review
12/27/2023,bought it for a Christmas gift,5 out of 5 stars review
12/28/2023,Excellent picture quality 👌,5 out of 5 stars review
1/22/2024,Beautiful picture; easy to install; easy to set up!,5 out of 5 stars review
1/21/2024,TV has a great picture and sound. Also good deal from Walmart. Had it delivered and it was fast.,5 out of 5 stars review
12/28/2023,Good price wish I needed another,5 out of 5 stars review
8/18/2023,Decent price great quality. This is my second Vizio TV,5 out of 5 stars review
12/29/2023,Looks great and has a great picture for the games!!,5 out of 5 stars review
12/28/2023,I love the size and clear visibility.,5 out of 5 stars review
1/19/2024,Easy to order %26 pick up. Works great!,5 out of 5 stars review
12/29/2023,very nice for the price beautiful picture,5 out of 5 stars review
12/30/2023,Easy set up. Great picture. Adequate sound.,5 out of 5 stars review
1/22/2024,Love Vizio products and this was a great price,5 out of 5 stars review
1/23/2024,This was a gift to my son and daughter-in-law. They were very happy with it.,5 out of 5 stars review
12/26/2023,Placed order in the am and received later in the afternoon.,5 out of 5 stars review
8/31/2023,"Amazing quality, especially for the price",5 out of 5 stars review
1/4/2024,Perfect size. I like remote as well.,5 out of 5 stars review
1/21/2024,Easy to set up! Great picture!,5 out of 5 stars review
1/5/2024,very happy with the delivery.,5 out of 5 stars review
1/17/2024,Easy to hookup. Nice size and price.,5 out of 5 stars review
8/6/2023,beautiful picture very nice quality.,5 out of 5 stars review
1/18/2024,"TV works great. a good buy for your dollar, Good picture. connects the Wi-Fi quick and good sound",5 out of 5 stars review
1/13/2024,great buy highly recommend,5 out of 5 stars review
1/20/2024,The picture is crystal clear!,5 out of 5 stars review
1/10/2024,I just don’t like that I waited so long to get this.,5 out of 5 stars review
1/3/2024,this TV is well worth the money.   picture is beautiful,5 out of 5 stars review
1/16/2024,I love this TV! No issues whatsoever.,5 out of 5 stars review
8/29/2023,"great price, good quality!!!",5 out of 5 stars review
1/2/2024,"Was delivered with care, perfect size and the picture is amazing happy I purchased",5 out of 5 stars review
1/14/2024,Wonderful tv voice is great,5 out of 5 stars review
1/23/2024,Love the size and color is so much brighter than my previous one.,5 out of 5 stars review
1/4/2024,"Perfect Quality, Perfect Price",5 out of 5 stars review
1/13/2024,This was a Christmas gift.  They love it.,5 out of 5 stars review
1/11/2024,I like Vizio Tv’s .  They are a good value for the price,5 out of 5 stars review
1/10/2024,such a beautiful TV. easy to navigate and the family loves it,5 out of 5 stars review
12/26/2023,Great price for what you get,5 out of 5 stars review
1/9/2024,I love my new tv and great price,5 out of 5 stars review
12/31/2023,Love all the preloaded APPs,5 out of 5 stars review
1/12/2024,Great picture great sound,5 out of 5 stars review
1/3/2024,"I love the tv, great price, nice picture. would highly recommend.",5 out of 5 stars review
12/25/2023,This tv has a very clear picture %26 great sound.,5 out of 5 stars review
1/13/2024,100% Pleased with everything about this V-Series Vizio 4K UHD LED Smart TV V655-J09,5 out of 5 stars review
1/15/2024,Fast delivery and great tv for the price.,5 out of 5 stars review
1/20/2024,Vizio is easy to set up and has a great picture.,5 out of 5 stars review
12/27/2023,"Great buy, grandson loves it",5 out of 5 stars review
12/29/2023,"I like this tv, I have two already. awesome  👌🏼",5 out of 5 stars review
1/15/2024,pulled in posted on app I'd parked and spot number. They brought it out in less than 5 minutes.,5 out of 5 stars review
1/7/2024,"Great Picture , 
great Price.....",5 out of 5 stars review
1/19/2024,Beautiful TV with many features.  Great price.  VERY fast shipping.  I highly recommend!,5 out of 5 stars review
1/18/2024,My parents just don’t want. Afraid they won’t know how to use it,5 out of 5 stars review
1/13/2024,this TV is awesome definitely worth the money,5 out of 5 stars review
1/18/2024,"Have had the set for about a week so far SO   Good,,,",5 out of 5 stars review
1/2/2024,"It's working great, thus far!!!",5 out of 5 stars review
1/4/2024,Nice size beautiful clear picture!,5 out of 5 stars review
1/21/2024,"The Vizio 55"" is a lot bigger than I expected. The picture is clean and set up was a breeze.",5 out of 5 stars review
12/27/2023,If you have a guest room this tv is the best !! I have 6 Vizios and they are the best!,5 out of 5 stars review
1/15/2024,Installation by hello tech was canceled by me. Work was performed by family members,5 out of 5 stars review
1/23/2024,It was a  present for my son and he loved it.. great quality all around,5 out of 5 stars review
1/7/2024,Amazing picture quality!!,5 out of 5 stars review
12/26/2023,"So easy to set up and install, very user friendly, love it",5 out of 5 stars review
1/1/2024,Great features and quality,5 out of 5 stars review
1/18/2024,A good TV for a low price. Love it.,5 out of 5 stars review
1/8/2024,I have complaints. I love this tv!,5 out of 5 stars review
12/26/2023,Good price and great quality. Item is exactly as described,5 out of 5 stars review
1/6/2024,A great TV at an incredibly affordable price.,5 out of 5 stars review
1/7/2024,This was a birthday gift.  Visio is a good television and great price.,5 out of 5 stars review
1/9/2024,Just the right size for my bedroom. Easy set up. Lowered with apps and features.,5 out of 5 stars review
12/26/2023,like the ease of setting it up with all features not hard at all self explanatory,5 out of 5 stars review
12/28/2023,I purchased the TV for my sister and she loves the quality %26 clarity of the picture.,5 out of 5 stars review
1/18/2024,Have had Vizio units for 10 years now and they never dissapoint.  works great in our covered patio.,5 out of 5 stars review
1/10/2024,works great and love this size,5 out of 5 stars review
1/4/2024,"This is a very great tv, the cost and quality is and was great",5 out of 5 stars review
12/30/2023,Easy set up. Light weight. Great picture and price.,5 out of 5 stars review
12/26/2023,"beautiful picture, easy to setup. single remote with easy access buttons!",5 out of 5 stars review
1/14/2024,Arrived on time and helpful.,5 out of 5 stars review
1/3/2024,Like the apps and free tv line up program on tv,5 out of 5 stars review
1/1/2024,liked every thing about it. all my tv's are visio only brand i like,5 out of 5 stars review
1/20/2024,I have had the best luck with this brand of tv !!! Will continue to buy this brand !!,5 out of 5 stars review
1/13/2024,Love it! Great brand I always buy!,5 out of 5 stars review
6/15/2023,The tv was too big for me so my Son in law took it to his house. He totally loved it. You made him a very happy man,5 out of 5 stars review
1/25/2023,"So far we are very pleased with this smart TV.  The colors are brilliant, the sound quality is good.",5 out of 5 stars review
7/8/2022,Easy to set up. Exceptional value for a great quality tv. I would buy this again and highly recommend it.,5 out of 5 stars review
8/21/2023,This is not the first Vizio I have had. We have been satisfied with the previous ones. And the price is really good.,5 out of 5 stars review
10/21/2023,i bought this for my mom.  It replaced a small smart tv in her living room. It was perfect for the price.,5 out of 5 stars review
8/25/2023,Perfect TV for the bedroom! It has a great picture and sound. My last 3 TVs have been Vizio smart TVs and couldn't be happier with them!,5 out of 5 stars review
10/21/2023,The price is very competitive!!!  You are getting a name brand TV for peanuts!!!  So very glad Walmart carries this brand!!!,5 out of 5 stars review
10/12/2023,We like the fact that we can call and get a live person if we run into problem setting it up.  Very friendly agents.,5 out of 5 stars review
10/2/2023,"She helped me carry in the TV, and helped me unbox it and put the feet on. cheerful, sweet, extremely helpful!",5 out of 5 stars review
8/20/2023,"Picked it up yesterday and mounted it to the wall , and it’s so nice ! I love it ! The perfect size for my room (:",5 out of 5 stars review
7/11/2023,We have had the TV for approximately 3 months and havs had zero issues. Easy to use and the picture is clear and beautiful,5 out of 5 stars review
9/10/2023,I really love my tv.I do love how nice is the picture. I bought it for my bedroom and im very happy and satisfied the way it looked.,5 out of 5 stars review
8/18/2023,"I love my new TV! The picture is great, but the sound could be a bit better. very happy with my purchase",5 out of 5 stars review
9/27/2023,"Love being able to locate this TV on your webcite, at such a great price, Order it and pick it up the same day.",5 out of 5 stars review
9/20/2023,TV is awesome! The apps are second to none. I sit up playing with this tv like a big kid. I actually purchased a sound bar with subwoofer and OMG!,5 out of 5 stars review
10/19/2023,"It's a great tv show, very clear and lifelike images. You can't beat the price for a great quality tv.",5 out of 5 stars review
8/16/2023,It seems to be great. It was a great price for my college grandson to take to school. He picked it out and seems very pleased with it.,5 out of 5 stars review
7/21/2023,"Crisp, clean picture, with great hue value options.  There is nice bonus, I can link noise canceling headphones to the TV.",5 out of 5 stars review
7/3/2023,"So far so good.  We've only had it a week, but it was extremely easy to set up, has great picture quality, and sells for a very reasonable price.",5 out of 5 stars review
9/22/2023,This TV is awesome! Has all the apps plus Apple TV TOO! Excellent colors and it's perfect for what we needed!! Vizio is where it's at!,5 out of 5 stars review
8/12/2023,I love how many channels there are! Very easy to install. The legs are not loose like dime other televisions.,5 out of 5 stars review
10/3/2023,"I am so impressed with this tv and all the functionality! Fantastic picture, easy to set up! I absolutely love it!",5 out of 5 stars review
9/14/2023,VISIO has a beautiful picture. I have a VISIO in every room in my house.. They are so dependable. one in my bedroom is over 10 years old,5 out of 5 stars review
8/13/2023,"Only used it one week so far. Impressive tv, crisp picture. A bargain tv that doesn't act like it. Very easy set up.",5 out of 5 stars review
10/2/2023,My hubby and I love this big tv! It's nice that we went from a 42” we had for 12 yrs to go to this 65” is very nice indeed.,5 out of 5 stars review
9/16/2023,I really enjoy the quality of this Vizio T.V.  Casting works great as well as Hey Google.  It is completely used friendly!,5 out of 5 stars review
7/15/2023,"Dolby sound, great picture and has all the streaming channels available. Can't beat the price either.",5 out of 5 stars review
9/19/2023,"I enjoy everything about my new VZIO TV …, picture adjustments are perfect..clarity and balanced sound.",5 out of 5 stars review
7/1/2023,this has a great picture and the size of it it fits the room really good really light so it was convenient to be able to move it,5 out of 5 stars review
10/3/2023,I put my full trust in Vizio! Hasn't let me down yet. Absolutely love the brand and TVs they put out.,5 out of 5 stars review
10/16/2023,I checked out a couple TV's and would say this is a great TV for the just under 400 it cost. Other 65 inch TV's were 600 or more for similar quality,5 out of 5 stars review
7/7/2023,Rhe coloring of the picture is vivid it looks like your actually there. Some pics look like there coming at you. Love it and the sound is great.,5 out of 5 stars review
9/3/2023,"Liked: easy setup; great price; insurance available at  reasonable cost
Dislike: doesn't have ROKU app and some others",5 out of 5 stars review
8/22/2023,My wife and I are pleased with our first TV purchase in a 38-year marriage. Good pictures and sound.,5 out of 5 stars review
9/23/2023,I’m in love with my Vizio television.   I’ve had it for several months now and I have no complaints.  It has so many apps and works perfectly.,5 out of 5 stars review
7/13/2023,Upgraded four of our TVs with this VIZIO model. Great picture and very easy setup. Great value for the money. I would buy this model again.,5 out of 5 stars review
7/28/2023,Love the size and color how it has all the features already  the TV like UTube and etc. Have another Vizio and have had great experience with it.,5 out of 5 stars review
7/14/2023,I liked the whole process got it in two days even tho I ordered it on the 4th of July great tv great price,5 out of 5 stars review
7/10/2023,Great tv ! Great sound . All those negative comments about Vizios sound must be from fussy people. I absolutely love mine .,5 out of 5 stars review
9/17/2023,It's very easy to sign in on the tv . I like it's it's very nice . Nice screen I purchase another one,5 out of 5 stars review
8/9/2023,"Great value, picture and sound.  Easy to set up!  We are bought this once before and still have   Long lasting with no issues",5 out of 5 stars review
8/1/2023,Love this smart tv. I just wish it came with a book manual instead of a on line one. It has all the connections I need esp the speaker connection.,5 out of 5 stars review
9/18/2023,I absolutely love this TV. Very easy to set up. It is very lightweight as well. The picture is amazing.,5 out of 5 stars review
9/23/2023,"I am glad i purchased this tv. The price was right. The picture and aound are perfect, especially after attaching the sound bar to it.",5 out of 5 stars review
9/18/2023,"First of all,I liked the price very good value,and the Vizio works as advertised,we have 4 vizio tvs.",5 out of 5 stars review
10/9/2023,"Tv is easy to set up, makes all updates needed %26 system is really fast when using different streaming services.",5 out of 5 stars review
9/19/2023,"We order the TV on a Tuesday and it was delivered on the very next day. We haven't put the TV up, but this brand is my husband favorite.",5 out of 5 stars review
10/24/2023,We have  had this TV for several month (second room) and certianly enjoy it.  Great picture and features.,5 out of 5 stars review
9/7/2023,I love it the size is just perfect for my living room great picture easy to put together and easy to use,5 out of 5 stars review
8/10/2023,"Although the tv is larger than my room size, I enjoy watching a big screen. Feels like I am almost in the picture.",5 out of 5 stars review
7/6/2023,I liked that it was backward compatible with my analog sound system as well as some old vcr's that I still playback.,5 out of 5 stars review
10/10/2023,I bought to replace my Roku. I like the Smartcast feature. It allows to view content from apps unavailable in the suite of apps.,5 out of 5 stars review
7/20/2023,"Excellent buy, this is the second Vizio tv I've bought, the picture and clarity is awesome, highly recommended.",5 out of 5 stars review
7/3/2023,Great clear and bright tv! Price point makes it even better! Comes with an easy to use remote control. Love my tv!!,5 out of 5 stars review
7/31/2023,I like the idea of shipping to my home rather than driving out in the scorching heat.  Arrived fast.,5 out of 5 stars review
8/10/2023,I love Visio TVs.   This  the only brand  I would trust. My television is on 24 hours a day. I am 81 yrs young. I watch a lot of television.,5 out of 5 stars review
10/21/2023,I like the easy set up to streaming and the best feature for me is the Watchfree!! I watch lots of Laverne and Shirley,5 out of 5 stars review
9/13/2023,"Love the size for my bedroom very clear image. 
I have already 75” in my living room same brand never had a problem.",5 out of 5 stars review
9/29/2023,"Well packed, delivered quickly and without damage. Not too heavy. Great picture and sound, easy set up.",5 out of 5 stars review
8/8/2023,Vizio has the best video and reception quality out there. They are rated as one of the top lower cost tvs of gr8 quality.,5 out of 5 stars review
8/18/2023,it came broken i called snd wad helped with a refund no questions so i went to the stoe and bought another thank you so much,5 out of 5 stars review
9/1/2023,"Its a decent tv with reasonable smart tv which I put in my home office. All i need was youtube tv app, most of the time, so it does what I need",5 out of 5 stars review
9/2/2023,"Great TV, was worried because we've always has a Samsung,  but this has great color and it's very clear",5 out of 5 stars review
9/9/2023,"Easy set-up, has everything we want, and the picture quality is better than expected. Great price, wouldnt change a thing.",5 out of 5 stars review
8/13/2023,I love my new tv and it even has an ethernet port for web browsing and tethering. I’m planning on buying a second one for my living room.,5 out of 5 stars review
9/6/2023,Honestly besutuful sound is great oicture quality is amazing and I couldn't ask for nothing f more for the better price,5 out of 5 stars review
10/19/2023,"Love this TV for the price! Well worth it. Fast, great picture and awesome options from Vizio. You won't regret it!",5 out of 5 stars review
7/13/2023,It's only been hooked up for 2 days but so far I am very pleased with the picture it was a awesome purchase,5 out of 5 stars review
10/19/2023,"Very nice TV for the price but then Vizios have always been a good TV.
Also, quick delivery from Walmart!",5 out of 5 stars review
10/16/2023,"never owned a Vizio tv until now i would only wish i had bought one before now,the quick start feature is really fast , absolutely worth the price!!",5 out of 5 stars review
8/25/2023,"Crystal clear picture.  The features are endless. The apps, free movies, free live tv….  The list goes on!",5 out of 5 stars review
8/4/2023,"The packing is very imported as the item is sensitive, as I had bad experience in the past, and sending back is not an option",5 out of 5 stars review
8/30/2023,"they left tv outside in front of the garage door,  %26 didn't let me know it was there.  they should have notified me.",5 out of 5 stars review
8/7/2023,the delivery was fast and on time. the tv was exactly as described. great picture quality however the sound could be better. overall tho im satisfied,5 out of 5 stars review
8/10/2023,Great picture.  Easy setup.  Good sound.  Love all the apps and the vizio free movies.  This is my 3rd and will continue to buy this brand,5 out of 5 stars review
7/5/2023,Perfect size for the bedroom and worth every dollar down to the remote I fell in love with smooth operations and clear picture.,5 out of 5 stars review
9/30/2023,Have been purchasing Vizio TV's for the last 12 years. If not broke don't fix it!! At present im very satisfied with Vizio. Great picture and colors.,5 out of 5 stars review
7/14/2023,"Great picture.. 
Didn't use a wall mount but the legs are strong and not at all unsightly. 
I love it…
Great product and even greater value.",5 out of 5 stars review
10/8/2023,Box was damaged went in to return didn't even wait 5 minutes and I was out of there... We'll keep shopping here love it.,5 out of 5 stars review
7/4/2023,I love this tv. And I love the price. It was delivered in one day and the picture is great and I love the Roku feature.,5 out of 5 stars review
9/15/2023,Shipped very fast. No damage. Tv has a Great picture. Easy to operate. Great price for 65” tv. Would buy again.,5 out of 5 stars review
8/7/2023,"This is a fantastic t.v. Great color, easy to set up, %26 lots of options for streaming. I'm really happy with it.",5 out of 5 stars review
7/19/2023,We have always bought Vizio since the flat screen tvs came out this one pretty big and great quality for a very decent price,5 out of 5 stars review
9/17/2023,"Had it 3 weeks and love it.picture is clear,colors are beautyful and Im so grateful its a perfect gift to myself on my 86th birthday.",5 out of 5 stars review
10/21/2023,The size is perfect for our large room. The picture is crystal clear. And the price was excellent! We love it.,5 out of 5 stars review
8/26/2023,"Love the apps the picture quality very happy 
Vizio has lots of free channels/ movies that's a plus love it!!",5 out of 5 stars review
10/20/2023,"It is great. I can now read the writing from where I set. One thing, make sure you bring a big enough vehicle to transfer it in..",5 out of 5 stars review
7/15/2023,I liked my purchase. My son in law put the TV up on wall and it shows a beautiful picture. I have no complaints.,5 out of 5 stars review
7/19/2023,"I like its functionality and has a lot of compatibility to pc/laptop, free channels, and easy browsing to see all available channels and apps.",5 out of 5 stars review
10/13/2023,Absolutely love this TV. I bought it for my 23 year old son who loves to game and watch TV and this was perfect,5 out of 5 stars review
10/14/2023,Color and quality is amazing. Gets better each time they make new TVs. Love the selection of apps they have on the home screen,5 out of 5 stars review
8/25/2023,Great TV at an affordable price. Awesome picture quality. Great ease of access to all streaming services too.,5 out of 5 stars review
7/12/2023,"Vizio 65"" TV is impressive %26 full of wonderful colors. I've always loved Vizio products but this TV is well worth every dollar! Thank You Vizio!",5 out of 5 stars review
10/23/2023,honest i have my doubts  with vizio but after i try it i love my tv . i can't  wait to bought another tv like that for my room awesome tv,5 out of 5 stars review
9/23/2023,Worth the buy Vizio customer service makes it that way if you have a problem they are there to help you,5 out of 5 stars review
9/17/2023,Bought this for my daughter for college in her apartment..it was light and she enjoys the ease of having it...,5 out of 5 stars review
8/23/2023,I wanted to up grade my outside tv. This one was on sell. It's perfect to watch football and movies. Great picture and quality.,5 out of 5 stars review
9/30/2023,"It is very clear. We were surprised at all of the features and the simple remote. However, with simplicity comes hard to figure how to do things.",5 out of 5 stars review
8/16/2023,Bought this as a Father's Day gift for my husband. He is really enjoying it. It has a great picture and the price was great.,5 out of 5 stars review
