date,text,stars
7/28/2020,We just bought the king size. Now I was worried about buying this since this was half the price and 2 sizes bigger than our ola mattress which was only 3 years old but already started to feel uncomfortable. But this product was amazing.. It fluffed right up and no bad smells at all. When u get on it u melt like butter into the matress. Its not to soft or to firm. Me and my husband love it. Don't hesitate buying this you will be very pleased. The price is unbelievable........ I'm very pleased.. Hope this helps someone on buying this without any hesitation. Cause you won't regret it....,5 out of 5 stars review
3/9/2021,"I want to say a few things. I was super skeptical about this kind of a bed. Boy, was I wrong. This bed is heaven!!! No bad odors like everyone was describing, the bad required no scissors, just opened right up with my two hands and puffed up right away (didn't have to wait 48hrs.) you can sleep on it the same night!! I love this bed! it's like sleeping on a cloud!",5 out of 5 stars review
2/16/2021,"It came quick,packaging was great and easy to get out of box and unwrapped. It became filling out to the twelve inches immediately. Very soft yet firm and heavy. I love it, my sleeping has improved, maybe be the green tea and other herbs infused in mattress. I highly recommend. Almost forgot they sent three little blank greeting cards to send someone elas. Maybe brag about your bed ,just saying lol.  (Maybe it's). In the picture I had already put mattress cover and pillow top on.",5 out of 5 stars review
2/3/2021,"I absolutely love this mattress! It is perfect for my back, since most mattresses cause a major arch in my lower back that hurts when I'm lying on my stomach. Also, I'm using this mattress on a platform bed that only comes with wooden slats, no box spring and it has so much support! It expanded well and it wasn't too difficult to cut out of the vacuum sealed bag. I did allow my mattress to sit several days, about 5, before sleeping on it. This was a great buy and I'm very satisfied.",5 out of 5 stars review
12/6/2010,I ordered the Sensations Memory Foam after reading the rave reviews. The mattress arrived after 8 days using the free site to store shipping option. The mattress comes packed in a box inside that is a bag (like a tent bag) then they wrap the mattress in plastic (rolled up). The associate loaded into my vehicle with some frustration at it weighing 150lbs. I suggest taking a friend with you to S2S. At home my husband unloaded the box grumbling about never seeing a real mattress packed in such a way. He was not keen on my purchase but I'm the savvy shopper here. He opened the box in the living room so it wouldn't be in the way unrolling the bed or pancake as he called it. He brought the bag to our bedroom and ripped down the seam. Do not cut t...,5 out of 5 stars review
6/15/2021,"Thank God and the company that brought it that the destroyed box did not arrive.  I had previously bought this mattress from walmart for my son.  It's good for me.  And it reaches the measure.  What happens is that when it inflates, I give it little shakes to get it to take in air and thus complete its size.",5 out of 5 stars review
8/25/2016,"My 6 year old daughter wanted a new bed for her birthday so we upgraded her to a full.  I was honestly worried about the mattress but she loves it and is sleeping well.  Plenty of people have tested it out and agree that it's comfortable.  Not sure how it would hold up for an adult, but it is great for a kid.",5 out of 5 stars review
4/20/2020,"I am in love with this mattress.  It’s so thick and comfortable.  At first I worried it would be too soft but it forms with your body and is so comfortable.  I’m very happy with this mattress.  Even though the box was left outside in the rain, the mattress was bone dry because it was packed so well.  When I took it out of the box it plumped up really quickly.  I didn’t even have to wait overnight.   I have had 2 back surgeries so I’m very picky about my mattresses.  This is top quality.  I definitely recommend this mattress if you have any back issues.  Not too soft or too firm.",5 out of 5 stars review
3/6/2021,I bought these mattresses for our Galaxy Beyond Villas vacation homes near Disney World. They're extremely comfortable and guests always seem to like them.,5 out of 5 stars review
4/8/2020,I purchased 2 about 4 months ago and we loved them so much we just bought 2 more for the remaining bedrooms. This is my forever Matress. Better than my $800 Casper.,5 out of 5 stars review
11/9/2023,Awesome amazing need I say more,5 out of 5 stars review
11/13/2023,Exactly what we wanted super nice and thick and so comfy to sleep on,5 out of 5 stars review
11/2/2023,I wasnt sure to order because of the reviews but my 7 year old loves it,5 out of 5 stars review
7/11/2021,"The mattress is very comfortable and gives good support.   It reached it's full thickness in just a few seconds once it was released from the plastic wrapping.   I read in other reviews, that the mattress had an oder and some of them didn't fulling inflate on all corners,  but I did not experience either of those issues. It does require two people to lift the full sized mattress.   Purchased this for our guest bedroom and very happy with the purchase.   Also purchased the Zinus plat form bed frame and very happy with that purchase also,  it was easy to put together and looks nice.",5 out of 5 stars review
4/16/2021,"I owned the Zinus Green Tea 10 inch and loved it. I ranted and raved to my family about it. My parents purchased one for their spare bedroom and loved it and thought it could sleep a bit hot sometimes but still ranted and raved to other family members who purchased it but then I moved into a new condo and it was time for an upgrade and I read tons of reviews on this mattress. I actually purchased a different 12 inch and it said it delivered but didnt do immediately I requested a refund and ordered the mattress I knew I was suppose to order in the first place and I could not be more happier with my purchase. I dont have back issues but was in search for a cloud-like plush mattress..........FOUND IT!!!!

I also purchased a zinus 9 inch smart ...",5 out of 5 stars review
9/5/2023,Love these spa sensations mattresses! We ordered 2 of these for the pullouts on our 2 trundle beds. They are perfect!,5 out of 5 stars review
2/20/2021,"I love this mattress, Extremely comfortable and my rescue dog loves it too!  He give it 4 paws plus plus",5 out of 5 stars review
7/30/2021,Mattress was a good value and sleeps well I've had 3.back surgurys and has helped immensely the shipping was terrible box was all beat up but mattress wasnt ty walmart for letting me get my sleep back,5 out of 5 stars review
3/25/2021,Have had the bed for a month or so now Wanted to test it to give an accurate review Absolutely love it even though I bought it for my wife's back Came in perfect condition,5 out of 5 stars review
4/26/2021,"Great mattress. Firm, comfortable. I ordered 2 different brands on Amazon and I didn’t even unbox them. I’m sending them back and ordering another one of these because I liked it that much. Why bother trying a different kind?",5 out of 5 stars review
5/4/2021,"We just got this mattress but first impression is a big WOW!  So comfortable. Feels like quality. We bought it for the guest room, but I may be exchanging my own mattress for one of these in the near future.",5 out of 5 stars review
3/21/2021,I absolutely love this bed!! It is so soft and the green tea scent is so claiming and amazing. I recommend this bed to everyone! Its cheap and amazing,5 out of 5 stars review
8/11/2021,"The mattress took very little time to puff up, was packaged nicely and didn't have a strong smell. Its perfect for the twin bed we got for our toddler. We didnt need extra support and placed it directly on the wooden slats (IKEA bed). Its comfortable enough to lay down with her to comfort her and read her stories.",5 out of 5 stars review
5/2/2021,"This mattress is great for the trundle bed fits perfect on bottom, I added a mattress cover to it  to protect it fits perfect. this mattress had no smell and included were nice cards about the mattress and cards to mail to love ones , were very cute.  I would order this brand. Again.",5 out of 5 stars review
6/9/2016,"I was pretty worried that the mattress would be too thin for the bed, being only 6 inches, but that hasn't been an issue. I wanted a cheaper mattress that would fit my ""in between"" lifestyle. I'm 22, live with a roommate, and didn't want to invest in a hugely expensive bed. Be careful if you do not like firm mattresses, it is fine for me and has been great for my back but it has almost no give to it. Had no issues getting it to puff up like others. Perfect for me!",5 out of 5 stars review
9/8/2020,"Great product for a great price. Very comfortable at about half the cost of what we were looking at before a friend recommended we try this. We bought a king size and cut it to down to an olympic queen to fit our travel trailer, since that size wasn't offered. I cut to fit and sewed the beautiful cover on the sewing machine with ease. It does hold in the heat, even with the cooling technology, but overall, we are very satisfied.",5 out of 5 stars review
6/25/2021,At first I was a bit skeptical because Ive never ordered nor experienced a bed in a box. Some reviews also had me questioning the mattress but besides delivery..everything went smoothly and beyond the easiest setup. In MY experience. It expanded right away and filled in all corners. The cover is very soft and it is plush to the touch but returns quickly to its natural state! Love it!,5 out of 5 stars review
7/6/2014,Like I am sleeping in the air not pain any more,5 out of 5 stars review
7/23/2016,It been a week the I been sleeping on it and is very comfort,5 out of 5 stars review
4/30/2020,Pleasantly surprised at this price. Mattress offers a good night's sleep at a great price.,5 out of 5 stars review
4/21/2020,Super comfy! Perfect firmness and not hot at night at all.,5 out of 5 stars review
8/5/2023,Unfolds soft but gets firm!,5 out of 5 stars review
6/20/2023,Came on time in a box and in a bag.  Easy to open and it only took an hour to fully expand.  Beautiful and so comfortable!,5 out of 5 stars review
8/22/2021,"I got the 12"" because I love being high off the floor, I love my new mattress, other than it being so heavy and you cannot flip it, I'm still satisfied with my purchase",5 out of 5 stars review
5/20/2021,Amazing!! We took it out and let it expand in my daughter’s room. Best mattress I have ever slept on!!! My back never hurts and it’s just the right amount of memory foam!,5 out of 5 stars review
5/18/2021,Purchased 2. 1 for my sons room and another for our spare bedroom. I was shocked at how comfortable they are. takes a day or two to fully puff up. overall extremely happy with these mattresses.,5 out of 5 stars review
9/7/2021,"I am sleeping better than ever!  This mattress also has a very nice cover on it so you can nap on it while you are waiting for the sheets to dry.  It is soft and lovely but supportive at the same time.  No more back pain for me.  Also, the price is right!  I could not have gotten it up my stairs, king size, but I paid the fed ex guy $20 bucks to bring it up to the bedroom and I did just fine from there.  It expanded all the way.  I love my bed so much now!",5 out of 5 stars review
6/7/2021,"Open my mattress about 8 hours ago, I couldn't believe it, I thought I had to wait days for it to fully expand, but it expanded to its full size the minute I opened it; it's a little soft, not to hard, ( just right,
 because I don't like a hard mattres, or I guess I have to wait a little more to feel its firmness) but very
 manageable; haven't slept on it as yet, but will keep you'll posted.",5 out of 5 stars review
3/20/2019,"I love my bed . I looked at a lot of different websites and stores but I am definitely happy and satisfied with my choice. The only bad thing is the small of the mattress from being compressed in the box but once the smell went away ,which it was probably a week later, the bed was fine. It is very comfortable and very good for the price",5 out of 5 stars review
4/29/2021,Bought this for our teenage son who is 6 feet 2 inches tall and was still in a full size bed.  He LOVES this mattress!  It was easy to open and inflated very quickly.  We waited the 24 hrs before he slept on it and he said it was very comfortable!  It was Very Heavy so definitely needs more than 1 person to move.,5 out of 5 stars review
7/14/2022,just got it today and it started inflating right away going to sleep on I know you're not supposed to but oh my goodness it's so comfy thank you! the picture is the full size 12 inch with the Quilted cover I'm really happy for the purchase no more coil sleeping mattress for me.,5 out of 5 stars review
6/21/2018,"Mattress inflated fully IMMEDIATELY! It's a full 12 inches as well. A few years ago I slept on a friends' memory foam mattress and it was like sleeping on a slab of concrete so I was nervous about buying one. Um, YOU SHOULDN'T BE THOUGH! This is like sleeping on a cloud. Perfect for all kind of sleepers- back, side, stomach, you name it! My sister is constantly coming in my room and stretching out on it because it's so comfortable. Best mattress I've ever owned! 

The only bad thing about this was the off-gassing. It says to give it 48 hours to inflate all the way but really it needs more like 72 to let off all the smell(I gave it 48), inflating was not the issue at all. It wasn't a strong smell, but it did spread. I live in a small house b...",5 out of 5 stars review
6/10/2022,I ordered the 12in and it turned out wonderful. No issues or funny smell with mine. And within a hour was full to size. Bigger than even my previous mattress that I paid much more for. My only negative would be I was hoping it would be a lil more plush.,5 out of 5 stars review
8/3/2023,Good foam comfort.,5 out of 5 stars review
3/13/2023,"This bed is firm, make no mistake about that.  I ordered and it arrived just three days later.  Packaged well in a cardboard box and then wrapped in heavy plastic wrap that you cut open and the bed then grows. I did wait 24 hours before sleeping on it. I purchased the 12 inch twin.   If you are looking for a firm bed, this is your boy. If you like something softer, don't even both with this one.  It is very supportive and does not sink down once you sit, lay on it.   I suggest you put it in the room where you want to use it, otherwise, it could get unruly having to haul it all over the house.  Mine was easy to move around, though, given that it is a twin.  This is a great value at $249 even though I paid a lot less due to a sale.  Some have...",5 out of 5 stars review
7/23/2020,This is a great mattress. It expanded immediately after breaking the vacuum seal on the packaging.,5 out of 5 stars review
8/6/2023,We have Airbnb and we bought the green one from Amazon as well as this one recommendation Fromm paw paw doing it cheap on you tube.   Wanted to see the difference.  We have 2 beds and the Walmart one has held up and is amazing.  The Amazon green tea one is just awful.  After about 3 years with not every night sleeping it sags and is sloppy at best.  I am upgrading the other mattress. .  This is far superior and such am buying another and I hope it lasts at least 10 or more years.     The firmness is perfect 1. I think all body shapes and sizes will benefit from it.  Can’t get better for the price.   Now I have to turn the Amazon one into a couple of dog beds.  Without a doubt this one is far better quality.  I have slept in both myself and ...,5 out of 5 stars review
1/6/2024,"I cannot believe I bought a mattress on an app, and LOVE it! This mattress is a box exceeded my expectations, and I absolutely love it. My husband and I sleep so well and don’t feel each other move around in the night (although, we are doing way less tossing and turning then we ever have)! We both suffer from chronic back pain, and this mattress is a game changer in our sleep and recovery.

Probably one of the, if not THE, best purchase of 2023 for me",5 out of 5 stars review
9/11/2022,Very comfortable mattress!! Excellent. Easy to unfold and expanded completely to 12 inches as expected. Not strong smell at all.,5 out of 5 stars review
11/11/2020,A wonderful mattress for people on a budget my son loves it. He says he falls asleep super fast every night since it arrived.,5 out of 5 stars review
7/28/2021,Nicer than expected!!!  My husband and I both have bad backs and this memory foam is a sleep-saver for us  we just love it!  Was ready in 24 hours.,5 out of 5 stars review
2/16/2022,"ordered a 12"" king
I love my new mattress. It was a pain in the butt to unwrap the plastic but so worth it. I do wish there were indicators to show which was side was 76"" or 80"" bc i had to rearrange.",5 out of 5 stars review
3/12/2022,Zinus bed is very comfortable.  It is between firm and soft. I was able to get a good night rest. Zinus is a great value for the money. I purchased two of them and would love to purchase more.,5 out of 5 stars review
5/28/2022,This is a really comfortable bed at a good price point.  No horrible smell and a nice covering over the mattress.  Came quickly and was packaged well.,5 out of 5 stars review
8/29/2022,The box arrived beat up I was a bit concerned however We proceed following instructions and it reach 12 inch in less than an hour all areas evenly. It’s comfortable and at least for me it did not smell like other reviews say.,5 out of 5 stars review
5/26/2022,Fast shipping came in 2 days! Bed is soft and perfect packaging was well packaged also! im so happy I’m in LOVE!  I was iffy at first but I just took a chance! You must BUY!,5 out of 5 stars review
1/26/2024,So I just received today @12pm I got it out of box and plastic within 15 minutes or so it is currently 10:29 pm and I have measured it at exactly 12” I'm laying on it now planning to get a good sleep so far it's great very comfortable soft but firm I seen a lot of reviews that said there is a smell and it never rose completely but I never smelled anything bad I fact I get a calming experience from it and mine has officially risen to 12” way before the 24hr mark I was gonna wait 72 hrs before sleeping on it but I seen the card that comes with say to feel free to use it in the meantime. I will give an update after a week or so but I'm hoping it will work out,5 out of 5 stars review
2/8/2024,"This mattress is fantastic. I didn't have to high of expectations, but it was for my boys who would sleep on the floor if I let them, so I thought I'd give this one a try. I slept on it last night and I may enjoy it better than my $1k mattress store mattress.",5 out of 5 stars review
2/20/2024,Excellent product my husband has lower back issues and always is stiff in the morning on our normal typical mattress. Went to grandma's house during the holidays. She has this exact mattress. He woke up every morning with no back pain ordered immediately on our return home.,5 out of 5 stars review
7/12/2017,"OMG, when the mattress arrived today, one day before it was supposed to, we followed the instructions, and the foam reached the 12"" quickly, and its width and length too. I am only waiting 24 hours to be sure everything turns out ok and we have a pleasant night by tomorrow. VERY GOOD FOR THE PRICE!  I had to return a mattress I bought from Sears, because it was firmer and the store by changing it, I had to pay a restocking fee, and I preffered to loose the money and buy this one, that I tried when my daughter bought hers 5 years ago, and felt comfortable.",5 out of 5 stars review
10/3/2017,"I go to bed and sink into a cloud hat soft and plush. It is not overwhelming ht and it doesn't sink to the point where you are overwhelmed and drowning in the mattress. I have yet to wake up in the middle of the night dripping in sweat but then again I have silk sheets. I love the mattress now I just need the perfect pillows. :) It is worth it especially given the price for a queen. 
As far as when I had to unbox it- a bit difficult. But then again I am a 5'1 female living alone as a college student in a small 1 bedroom apartment. So the box was not terribly huge but I would suggest having a friend or family member help you hold the box down as you pull the sleeve out and be careful opening the plastic.  Once you take the first layer of pla...",5 out of 5 stars review
12/20/2009,"This bed is awesome! First, I like to state that it comes with its own mattress cover, so that is a plus right there because for whatever reason if your mattress ever gets dirty (and it happens), you can just unzip it (it's a zippered cover) and throw it in the wash.

It's firm, but very soft too; I like it that it's foam, because I don't like spring mattresses. The quality is excellent - and the price is reasonable because unlike other mattresses, you wouldn't need to purchase a box spring, or a mattress set - this mattress is so thick it's meant to be used on it's own. It's very cushion-y; I am a 27 year old married woman with two kids and I was tempted to bounce on the bed when I got it!

Below is a picture of it - obviously it doesn't c...",5 out of 5 stars review
6/23/2014,"I was quite skeptical about buying a mattress online. My old memory foam mattress (a low-end one from a furniture store) had to go after 8 years of use, but I didn't want to drop $1,000 on a new one. After reading the reviews, I felt like this was a pretty good gamble. My two primary concerns based on customer feedback was that it wouldn't inflate properly and that it would be too firm. Turns out I worried for nothing! When my queen-size bed arrived (a day early), we immediately opened it up and placed it on the Spa Sensations platform frame that I also ordered with it. As soon as air hit it the thing immediately inflated up to its full size (see photo that was taken just minutes after opening). There was a strong odor for a little while, b...",5 out of 5 stars review
8/10/2017,"For the people that are complaining and leaving negative feedback, before  you open the box - CHECK THE DATE.  If the date is a very old one, the mattress will not unfold and expand to the full 6"".  We ordered ours at the end of July.  When it arrived, the date on the box was January 2017.  We opened and let the mattress air out a few days, because it does have a mild chemical smell which will go away.  The mattress leans more towards the firm side than the soft side, but my son loves it.  The mattress appears to be of very high quality and I believe it will last for years, because it does not sink in as many of these type mattresses do.  And yes, it actually did expand to the full 6"" as shown in the picture.",5 out of 5 stars review
2/14/2008,"I have been attracted to the idea of a tempurpedic mattress for years now, but financial constraints have forced us to stick with the ""cheap"" mattress we bought for 1000 bucks in 1996. Having had 3 children bouncing on it for 12 years, it sags in the middle and left both me and my wife with sore backs and tingling fingers in the morning.
Role up the Walmart memory foam mattress at less than half the price of its nearest competitor and a fifth the price of a tempurpedic.
I discussed our need with my wife, and pointing out that our new sofa was more comfortable than our bed, my wife agreed to us purchasing the Walmart ""sponge"" bed for a ""trial"" of 30 days (the standard return period!)
Well, my wife announced yesterday that she likes it and do...",5 out of 5 stars review
9/11/2014,"I did my research on this bed before purchasing, and I have to say I'm very impressed so far. It's only been a couple of days, but the set up of this mattress was so easy! Once it was out of the packaging it inflated into shape within 5 minutes! Evenly I might add, no lumps or bumps. The odor that some reviews have mentioned was barely noticeable, and not even close to being offensive. Just a faint new product smell, like a car or new leather shoes.....It didn't quite inflate to 12"", but that was actually better for us. It's just a tad over 11"" high. Last night was my son's first night to sleep on this bed, and he LOVED it! He woke up this morning and said, ""Thank you, Thank you, Thank you, it's sooo comfortable!"". I'll revisit in a few mon...",5 out of 5 stars review
2/17/2012,"I just moved in to a new apt. With my bf & we needed a new mattress. After looking at mattress sets this queen size memory foam mattress for $360 seemed like a great deal. We were also interested in platform bed & didnt need a boxspring anyway.I'm 28 & have back problems (scoliosis), so I'm very picky about my bed. This bed conforms to the curves of your body with the right amount of softness. You do not sink in to much to where your back hurts in the morning, so it offers support at the same time. I used site to store & we had our bed within 5 days. Until I can afford a tempurpedic this bed is a great choice! I also ordered the curtis tufted bed in white for the perfect bed/mattress!",5 out of 5 stars review
8/7/2016,"I was looking for a mattress for my new room that would be easy to set up by myself. I'm a college student and my price range was way lower than what the other ""mattress in a box"" companies typically charge. I read most of the reviews and was basically sold.

The mattress was delivered one day earlier than I expected. It showed up in a huge box. The box was hard to get up the stairs but I managed to do it by myself. I just followed the instructions in the box and the bed inflated to almost full size within maybe 2 hours. It was amazing how quickly it happened.

I get the best sleep of my life in this bed. To me, this bed is soft. I typically prefer a more firm bed but it's supportive enough that I love it. It's amazing. I have no complaints...",5 out of 5 stars review
4/10/2020,"Very satisfied . 
Bought two twin mattresses for our kids bunk beds, they filled to size fast and are comfortable . 
Not too hard and not too soft. Lightweight , I was able to lift the mattress by myself to the top bunk , im 5'1 and weak af. Lol. Definitely would buy again .",5 out of 5 stars review
4/19/2011,"I bought this bed (along with a platform bed frame) back in February and I really love it! The mattress is unbelievably comfortable and just molds right to your body when you lay down. I got it initially because I wanted to get something for my lower back pain, for an injury I sustained a few years ago. I can lay down on the bed at night and feel so refreshed in the morning...it's been a great investment for me. If you're on the fence about whether or not you should buy, I say go for it. You won't be disappointed!",5 out of 5 stars review
6/6/2012,"My Fiance and I bought this bed (and the platform bed frame.) As a married couple we knew we would need a bed that was comfortable, affordable, and big enough for us each to stretch out when we sleep. My Mother-in-law suggested that we look at this mattress because she had purchased it to keep at her daughters house. She has arthritis (I have arthritis as well) and when she stayed with my sister-in-law she got very little sleep due to the uncomfortable guest room bed, the bed was also too small to comfortably fit her and my father-in-law. After she bought the bed and then visited my sister-in-law, she came home raving about how wonderful the bed was, how she thought it was much more comfortable than the mattress she has in her own home... a...",5 out of 5 stars review
3/6/2010,"We just received our foam mattress and I already love it. Compared to our old mattress full of springs this one is heaven.

It took less than a week to arrive to the store and as all the other reviews said, it came rolled up in a double box, heavy as h3ck. Good thing my airman has muscles. He put them to good use =))

Once we put it on the box springs the foam just rose up like a dough in less than 45 min. Right now it's about 10"". Hopefully, by tomorrow it reaches the promised 12"".

For the record: make sure you adjust it before it starts rising to full height. We made the mistake to move it around after it rose and boy that suck3r is heavy.

In the future we plan to buy a full and a queen for our two guest bedrooms.

Over all great produc...",5 out of 5 stars review
6/28/2009,"I purchased this for my guest room. This is my 3rd foam mattress, second Spa Sensation.

The positives are: it is extremely comfortable, and there was hardly any odor/smell. My first Spa Sensation took almost 4 weeks for the smell to go away, but comfort reigned and I bought another one. I was pleasantly surprise that there was no smell issues.

The negatives are: The mattress is guaranteed for only 5 years. I did not pick that up in the description. Also, it is very heavy, so putting sheets on the mattress is a project particulary since I'm using a bed frame, not a plain platform. I believe 10"" mattress is enough. 12"" is pushing the envelope.",5 out of 5 stars review
6/18/2016,"Purchased this mattress along with the Ireland King Faux Leather Bed, Brown and both go together like PB&J! Our mattress was delivered on 6/7, however I wanted to wait 2 weeks to test out both bed and mattress before writing my reviews. 

I followed the directions by positioning the mattress on the bed PRIOR to opening the white bag that it comes in. I then opened the white bag by using the pre-made cutaway on that bag, As I was opening it, the mattress came to life and by the time I had it laying flat on the platform, the mattress was already at 11"" all the way around. I unzipped the mattress protector to allow the mattress to breathe a bit more freely and gave it 24 hours. There was a slight ""new"" smell as everyone had mentioned before, s...",5 out of 5 stars review
10/15/2011,"This memory foam mattress is a joy to sleep on. It conforms itself to your bodies shape . One thing I recommend, is to use jersey sheets because they stretch and expand allowing you to enjoy the full benefit of the memory foam. Buy it. You will love it. WE DO!",5 out of 5 stars review
2/9/2023,"When I first laid on this mattress it molded to the shape of my body since it is memory foam and I did not like the way that felt. After sleeping the first night it was a very comfortable sleep. 

I have had no back pain! I get the BEST NIGHTS SLEEP and I am glad I trusted the reviews for this purchase. I have now slept on the mattress for a week and wake up feeling amazing. 

There were no issues with the packaging and the bed did get to the full size after it was out of the box and placed in the room. Definitely a good Blind purchase considering how important a mattress is and not being able to test it out before the purchase.",5 out of 5 stars review
2/26/2017,"We bought this in king about a month ago and we love it! I was a bit concerned when I saw a review stating that after 48 hours the mattress was lumpy and only 1-4"" high after ours arrived I revisited that review and noticed a photo that clearly showed the plastic had not been cut open. In fact I'm attaching photos of our mattress literally 10 minutes after cutting the plastic off. I highly recommend this mattress it's so comfy.",5 out of 5 stars review
11/26/2020,This bed is amazing! I have had this beed for over 4 years now and I love it. It has held its shape and there is no sagging or deformity! prior to this bed I had a tradition spring mattress with pillow top and I would wake up with my back hurting and even going completely out just from getting out of the bed wrong. since I purchased this mattress I have not had ANY back problems! I wish I could pack it up and take it with me when I go on vacations!,5 out of 5 stars review
2/20/2020,I love this mattress. Had it for a week and feels great.  And it can hold the weight not me and my husband and he is a big guy. He don't sink in and the mattress remains its shape after he gets up. It didn't come with no bad smell. It did take 24 hours for mines to grow to 12 inches though.,5 out of 5 stars review
3/21/2020,"This mattress came in a lightweight box and I was very curious to see how they managed to package it in there. it was very easy to cut the plastic and get the mattress out. This picture was after less than 12 hours later and it had filled out pretty nicely, and after 24 hours it completely filled out (I bought the 6"" mattress) and is very comfortable! I am very happy with this purchase!",5 out of 5 stars review
12/30/2010,"I bought this mattress sight unseen, or should I say I had never laid on this mattress before purchase.

My cousin had told me about this website called sleepikethedead.com They rate all different types of mattress. I found that the memory foam mattress were rated the highest.

I then clicked on Memory Foam to see the different memory foam companies and how they rated. Spa Sensations was rated as top contender, even better than Tempur-pedic @ a fraction of the cost!

I was sold!

I have been sleeping on this mattress for a month now it is a little stiffer than my parents 13 inch ""Celebrity"" made by Tempur-pedic. I was expecting that because mine is only 6 inches thick.

Overall I am completely satisfied with this product and would recommend...",5 out of 5 stars review
11/9/2011,"Tips:
1. Use loose sheets or “Jersey” sheets so the bed can breathe and be responsive.
2. Unzip the cover when you’re letting it inflate. It allows it to inflate better.
3. Bring someone to help you get this into your car.
I purchased the 12'' mattress in queen. I was able to fit it into the back seat of my 2009 Hyundai Elantra perfectly. I could see over it to reverse and there were a few inches on either side so it didn’t hit into the doors. For the price this mattress is amazing. I tried going to Sleepy’s before buying this bed, during their Labor Day sale and the beds I found comfortable were still about $200 more than this and didn’t qualify for free delivery #so they would have been even more#. I was able to get free site to store for...",5 out of 5 stars review
3/9/2017,"This is a king size mattress, fits perfectly on each corner of our bedframe, we have it sitting on slats NOT a box spring.  My wife never would have never believed me how wonderful this product is, but after sleeping on this Spa Sensations 12"" Theratouch Memory Foam mattress she can't believe she paid thousands of dollars for the same comfort.  I've included some pictures to share with the community.",5 out of 5 stars review
