date,text,stars
7/28/2023,"I  purchased this after one of my tvs god damaged. I was enthusiastic because as it promoted many features, but... to be brief:

Pros: Good quality screen. Brand is known for good. Voice control and phone app for control. Price was convenient for a 50"" tv.

Cons: 
- can't browse in internet as Samsung smart does
- apps are restricted and limited to few, Samsung allows to download: freevee, kanopy, ROKU tv and so much more! this is the main reason why I returned it.",3 out of 5 stars review
2/6/2024,"The picture is not great, and watching off angle is horrendous. It's in the bedroom, so I look straight at it, but if you have a setup where you have to watch even a little off angle, you won't be happy with it. But it's also a $200, so you get what you pay for.",3 out of 5 stars review
1/29/2024,"I purchase this TV for my mom. The setup was easy until and I realize no volume. I called customer service and they scheduled  a tech to come out. Within that time I purchase a cheap sound bar, it worked. The picture quality is great just wish the volume worked out of the box. Maybe I just received a faulty one. We still have the Tv and it's working fine with the sound bar.",3 out of 5 stars review
1/31/2024,The first day using this TV there was almost immediate screen burn in - the NFL logo after watching a game. It slowly faded but I'm nervous about leaving certain shows or channels with a logo on for too long. With any show or movie that is not 4K the picture is very fuzzy with a lot of the background showing white or lighter than it should be. I'm not super excited about this TV but don't completely hate it.,3 out of 5 stars review
1/24/2024,If you can afford more money get something else! It came with the wrong left and right small base legs  and had to install them backwards which gave poor support and tv leaning forward. I did some adjustments and it's fine but I won't buy a Vizio again.,3 out of 5 stars review
1/23/2024,"I was a huge fan of Vizio tvs. It was the first smart tv I purchased over 10-12 years ago, and the quality if that tv was outstanding!! The picture and sound quality was phenomenal. Unfortunately, I had to replace my origunal vizio because the apps no longer work; they are outdated on the system and can't be upgraded.  Sadly, the picture and sound quality on this new vizio I purchased is very subpar.  I would have probally been better off saving my money and just purchasing a roku device to use on my old vizio, or spent a few more bucks and bouagt a samsung...",3 out of 5 stars review
1/16/2024,"picture is good, but volume is terrible.  I have to keep adjusting it up and down. I will be returning it as soon as the snow permits",3 out of 5 stars review
12/1/2022,"Paid full price and I wouldn’t even buy it at a Black Friday price. Says 4k but didn’t look much different from 1080p. Colors were dull and did not pop. Doesn’t look as smooth as any other 4k TV. As far as function goes It has a clean home screen, works fairly well, but I had issues keeping my Vizio brand soundbar connected for about 6 months until a update was released to fix the issue. TV occasionally would turn itself on and off. The biggest issue I had was that the TV started having horizontal lines run through the screen. Thankfully, with only a week left on the one year warranty I reached out to vizio and they sent me a new replacement TV. After I received it I went ahead and sold the replacement and bought a different brand. I Have h...",3 out of 5 stars review
1/15/2024,"I bought this TV seeing high ratings on Walmart, but the TV has not justified the high rating. I have been using it for more than 8 months, TV is slow to respond, probably its OS is too bloated. You can't install or uninstall an app like Roku/android Tv. I hate the OS Vizio's SmartCast OS, it's bloatware to be said the least.",3 out of 5 stars review
1/3/2024,"First, the remote horrible! No HULU, short cut.  The volume buttons are on the side and the up and down are too close together to discern between the two. The color goes in and out which I also don't like. I have  always loved the speakers on Vizio TV's and this one also has great speakers. The last thing that I don't like is my old Vizio had the Vizio name at the bottom of the screen, and would lite up when you turned it on. This new one does not. In my opinion, this doesn't make Vizio stand out from other TV's. The little blue light at the bottom right is horrible and sad looking. It does nothing for me.",3 out of 5 stars review
1/8/2024,"I have been a fan of Vizio over the years. Bought this one because of price and size. Good color and vibrant screen. However was disapointed with picture quality while watching sports. Any subject with fast motion blurred or pixilated.  This TV only has a 60hz refresh rate. Returned it and got a different Vizio with a 120hz refresh rate and was much more pleased. If you're into sports, spend the extra money for a better version.",3 out of 5 stars review
8/26/2023,"Good tv for the price. Purchased 7/8/23
Before even 2 month of usage… hdmi ports will work or not work when they want. They have a mind of their own…. It was driving me crazy when surround sound would stop and tv volume not work by remote. Have to unplug and restart everything. A pain in the rear. Hopefully the will switch this out for me.",3 out of 5 stars review
10/20/2023,the graphics are ok not so good when watching football or a lot of action. I also feel like the remote is extremely slow you have to click everything twice. hotspot works ok on this tv and the wifi connection is decent. overall its an ok purchase i would shop around a little,3 out of 5 stars review
6/26/2023,"TV is okay for the price, should've went with a different brand, TV doesn't provide the Showtime or MGM  (formerly Epix) app and no way to download new apps of your choosing, sound and speaker quality is pretty terrible. You can hear like a rattle or almost static like sounds if the surround sound is active or volume is up high. On the plus side this TV offers many live TV options so that's great can still catch the regular daily news etc. which is the only reason for the 3rd star",3 out of 5 stars review
10/25/2023,Dislike the tv screen black out. With the amount I spent 10 years should be minimum. Google let me know I wasn’t the first but I never had this problem.,3 out of 5 stars review
11/19/2023,"Pretty ok tv.
Very light 
It’s does act slow at times
There was a time it kept jumping to the home page. Haven’t done it in a while. 
I hate that you can’t download certain apps on here like the Roku tv.",3 out of 5 stars review
2/3/2024,"This tv has a mind of it's own.  Turns off unexpectedly after long hours of watching tv.  When you turn the tv on for the first time in a day, there's no volume.  have to turn off then back on. I do prefer this tv over a Roku tv.",3 out of 5 stars review
2/3/2024,The remote moves very slow I've changed the batteries a few times already. it still moves slow like it has a delay. other than that tv is fine. I would've gave it 5 stars but that remote,3 out of 5 stars review
12/15/2023,"The TV is a great value for what you get - you will need to change the picture mode for NFL games, movies and back to calibrated depending on what you're watching to get the best picture.  I do love all the free tv channels, plus it's easy to work with all my other Airplay and Chromecast devices.  My only complaint is that I wish the picture was higher quality, but for the price I'm happy with it.",3 out of 5 stars review
12/15/2023,"I didn't like the fact that My Vizio was delivered  next door%23  246 and left on the side of my new neighbors house by their moving truck …. It seemed that it was going to take a while to get the driver to return , so the next best thing was to disturb the neighbor and let them know that it was my television… he helped me bring it back to my house…  I'm grateful they didn't try to move it inside with their other belongings.",3 out of 5 stars review
11/29/2023,"the carrier was wrong about where she left the package my wife helped her to take the package from her truck and helped her to bring it to the front door it wasn't left in no bushes and if you look at the picture you see my wife with an orange jacket and black cap, she didn't put in no bushes she lied and just took a picture, she was wrong to state that and you'll should look at the picture and question her about her deliverance,",3 out of 5 stars review
12/3/2023,maybe it's something I'm doing wrong but I can't hook up my Blu-ray player to this thing and have the audio work at all. I tried different HDMI ports different Blu-ray players nothing seems to work. they are older but I didn't have a problem with my LG TV playing my Blu-rays with sound so I don't know. other than that it is pretty decent TV for 400 bucks.,3 out of 5 stars review
7/16/2021,Color is so so.  Not the best TV but definitely one of the least expensive.,3 out of 5 stars review
1/11/2024,I have been putting the feet on and off since tuesday it is now thursday and I still can't get the tv to stand up.  The screws don't tighten into the set enough.  The tv wants to bend forward which would make it fall,3 out of 5 stars review
1/3/2024,I have to say the tv itself was nice and a safe delivery but kind of disappointed to find out it doesn’t work with my cable provider too much hassle to return so I’m stuck with a new tv but can’t enjoy my shows unless I pay an extra bill to stream,3 out of 5 stars review
8/8/2023,"Its pretty good for the price. HOWEVER, there are preloaded apps so if you have DirecTV , this is not the TV for you. Unless you connect it to a streaming device.",3 out of 5 stars review
1/3/2024,"Picture quality is not as good as previous Vizio TVs I have owned. Also, is difficult to get to fill the screen. My previous Vizio did it with every single show or movie or commercial. This one does not.",3 out of 5 stars review
7/17/2023,"We Loved our Vizo 70"" Tv but after a year and a half we began to get thick dark lines on both sides of the TV. We contacted Vizo customer service and they were Amazing. I took a couple of pictures and sent them to CS online and they had a brand new tv on its way and a team of two people delivered it, set it up and took the old tv. But just like the first one, shortly after 2 years this one had the lines as well so sadly we've never got another one again. At my work in out breakroom we have 2 55 inch vizo's and both did the same thing.",3 out of 5 stars review
2/27/2023,"Ror the price, this is a decent tv.  The blacks aren't very well defined; for example, if someone on the tv has on a dark suit you can only see a big black bob and no shadow or definition.

Game playing using xbox also the same; colors are good, but NO black definition.",3 out of 5 stars review
10/8/2023,"I don't care for the Vizio Smart interface. There are streaming apps I subscribe to that are not available through their built in software. I had to attach a ROKU device to the TV, which defeats the purpose of a smart TV. I could have gotten a TV without smart abilities, gotten a 4K Roku for less $.",3 out of 5 stars review
9/21/2023,"Honestly I should've seen this coming. I bought a vizio tv before and it died on me after 8 years. I thought id get another vizio tv since i was familiar with it. The tv i bought physically is fine but the picture quality is kind of poor for the year 2023. 4k resolution doesn't look all that, the older tv from 8 years had better picture quality. This tv was on the cheaper end at almost $400 for a 65” tv so i thought i was getting a bargain. But now i quickly realized i got what i paid for",3 out of 5 stars review
8/4/2023,TV has a good picture although the stand(legs) are a little wobbly.. it would be better in a wall mount… also considering getting a sound bar since the volume isn’t that great… overall satisfied bc the price point was what I was looking for with an extra TV…,3 out of 5 stars review
10/8/2023,"It did not let you add apps that are not stored on the tv already, example Cowboy Channel. So, we returned it. I called Vizio and they said I would have to hook a Roku box or Fire Stick up to the tv. Well, that defeats the whole purpose of a smart tv.",3 out of 5 stars review
7/17/2023,"Product is fine!  Delivery of product a whole other story.  A 50’ TV in very visible box, was left on my front walk not even up on front porch for everyone to see and take.  

I was out picking up a prescription for my sick mother trying to make sure I would be home for delivery.  The messages advising me timeframe, almost there with order and delivery all came in after the tv was delivered.  

Anyway one could have taken it.",3 out of 5 stars review
9/5/2023,"I received a V655-J04 not a J09 I'm sure that this model is missing a couple features. Unfortunately I didn't realize till I got rid of the box. They won't let me exchange or return it without the box. Picture is okay.. We thought our other TV (Panasonic P65VT30) stopped working so we bought what we though would be the best TV we could afford at the time. Unfortunately it was the Nakamichi soundbar needing a repair. We didn't even need a new TV and now we can't return it. 

Colors are pretty accurate on the Vizio, however dark scenes are rough, have to turn the brightness down to 35 or they almost appear to have a reflection. Im debating on turning off Dolby Vision as it makes the screen very dim so the colors appear as though they are brig...",3 out of 5 stars review
10/22/2023,Item was left flat in the middle of the cement breezeway at my apartment building. I specifically requested that the delivery person knock on my door as I stayed home. They did not. But the it could have been propped up against the wall next to my door. Very poor delivery.,3 out of 5 stars review
8/13/2023,"The TV is an entry-level option. This does not have many great features, nor does it boast a decent processor to handle faster motion well such as sports and action. The TV I purchased had weird tints on the edge of the screen. i took it back because i felt myself staring at all the weird tinted spots. Lastly, the WATCH TV app that Vizio forces you to see when you switch inputs to antenna is awful. Nice to have free tv, but i dont like being forced something that i simply don't want. Plenty of other bettwr options out there.",3 out of 5 stars review
8/19/2023,"Pro: Great TV! Con: TV came with one TV leg. Went to retailer where I bought the TV and went to the electronics counter to inquire about a replacement TV leg. One employee was too busy on his phone and took about five minutes to acknowledge me. Once he did and I told him my TV came with only one leg, he shrugged and said they have TV accessories over there and went back to looking at his phone. They didn't have what I needed. Reached out to Vizio and they quickly sent over the replacement leg with no screws. Reached again to Vizio and was told I needed to have requested a screw to come with the TV stand. They told me I probably would be faster to purchase the screw myself.",3 out of 5 stars review
9/10/2023,"An okay tv for the price. Failry easy to set up but it stalled once and I had to start over. Got only the quick start guide with no manual to read. Remote control a little challenging to figure out but think it's okay now. I do NOT like the stand. It's very cheap and flimsy for a piece of electronics, just two little plastic bits that do not seem sturdy enough. Fear the tv will fall over next time we have a little tremor.",3 out of 5 stars review
9/20/2023,The TV works great. The Video is Great unfortunately the sound is not that great. Listening to live TV the voices are muffled. I've tried adjusting the sound controls to no avail. I'm going to try a sound bar and see if that helps. If not I'll return the TV.,3 out of 5 stars review
2/9/2024,i dont have internet so i cant google for help.   THERE WERE NO INSTRUCTIONS. Not for the TV or to understand the remote.   we'll see on tv quality,3 out of 5 stars review
11/26/2023,So many adds makes this tv slow and compared to my previous tcl tv this one is not 100 percent compatible with my Xbox series x and this Vizio is newer and more expensive than my tcl smh.,3 out of 5 stars review
12/10/2023,"After 4 days the tv wouldn't turn on. Had to unplug the tv from outlet To reset tv. Now the sound doesnt work. Again had to unplug the tv to reset 
Very frustrating tv",3 out of 5 stars review
11/15/2023,"Ive had the TV for less than 4 months and the apps are not working properly. You cant use subscriptions for Roku, apparently Vizio is its own, but you cant manage the same way as Roku tvs",3 out of 5 stars review
12/1/2023,"The speakers are really bad. They sound like a cave. Echoes. I have a soundbar and tried with it but it's still bad. With the tv speakers off, you can't utilize the Vizio TV channels and the app.",3 out of 5 stars review
12/18/2023,I purchased this TV for my son. The remote did not work does not work. He ordered a 75 inch TV stand holder and the TV literally sits 1/4 of an inch at the edge of the TV stand not too satisfied with the amount of money we spent,3 out of 5 stars review
12/6/2023,"Remote control “ok” button does not work. In order to make the tv change channels or do anything that could be done by pressing the “ok” button I have to use the voice control. 
Asked if I could replace the remote was told to contact Vizio.",3 out of 5 stars review
12/2/2023,"Beautiful picture, However, the remote is extremely hard to use. I have changed out the batteries and I literally have to be up close to the TV to change the channel.",3 out of 5 stars review
11/16/2023,Have not been able to get tv to connect to internet!  Certainly not plug and play.  Ladies voice that is on the tv about sends me over the roof.  I don’t need her to tell me I’ve powered off tv.  Lol,3 out of 5 stars review
11/6/2023,Lots of led bleeding from the get go. It has a lag. The quality is not awesome. My last vizio is still going after 15 or so years so the brand is good (still I hope). This is just what you get for a budget option,3 out of 5 stars review
12/19/2023,"Good resolution. There are no on TV switches and the remote occasionally locks up. Requiring the t v to be Unplugged to reset.
It asks for your zip code for programming But I am unable to Enter it. Many probrandon choices don't seem to do anything.",3 out of 5 stars review
12/9/2023,connection was cutting off for about a second and then restart. I know it is not my internet connection as this was happening also on live TV. My other TVs are working fine.,3 out of 5 stars review
11/22/2023,"In today's world of thinner televisions this is NOT one of them. Picture is acceptable, but, not what I had expected. I replaced it with a much better television within a few months.",3 out of 5 stars review
12/21/2023,Nothing special about this TV. Riced almost too high for what you get. Picture is not very clear and color is off but we've learned to live with it. You get what you pay for. Spend the extra for better quality.,3 out of 5 stars review
1/4/2024,I don't know how to rate this cause I have an old Vizio about 15 years old and still working. And this one I have only had this for about 6 months and I am getting a replacement from the factory. Glad the factory offers a warranty. Worked amazing until it didn't. Got vertical lines going down the screen no matter what I did to try to remedy it.,3 out of 5 stars review
9/29/2023,programming and Remote. too many steps to change the channel.    100% not a easy remote.  going back to Samsung,3 out of 5 stars review
1/8/2024,Kinda disappointed with vizio tv i think the onn brand is a better quality than vizio. The sound and picture are better on the onn brand.,3 out of 5 stars review
8/28/2023,Does not have as many free  viewing options as a Tv with ROKU very dissatisfied.  But overall good quality.,3 out of 5 stars review
1/14/2024,"When watching movies, sound volume needs to be at 75.  Then , you are blasted when commercials come on.",3 out of 5 stars review
12/26/2023,Remote that was sent with the TV was not the remote pictured on the box/on the specs. Some version of a cheaper remote.,3 out of 5 stars review
1/12/2024,There must be something wrong the volume is very low even when you have it up at 57 or 58. The volume is not good on this TV. Disappointed.,3 out of 5 stars review
1/15/2024,"tv quality is just ok. i currently have it using WIFI.
I will connect it to Cat 6 cable today and hope the quality is better",3 out of 5 stars review
1/2/2024,I wouldn’t recommend pic is so great abs sound is low. I really wish I would’ve went with a better quality TV,3 out of 5 stars review
5/4/2023,Good picture. The remote is not good. There are no numbers on it for changing channels. It also doesnt work well with Alexa. It will only turn the tv on or off. Wont change channels etc.,3 out of 5 stars review
5/10/2023,"I have no issues with the quality and it has all the right apps for us. However, after removing the tv from the box I noticed it seemed smaller than 50”. I measured it to be sure and it’s 44” NOT 50”. I think this is false advertisement.",3 out of 5 stars review
8/13/2023,"Although it’s light weight for its size, the picture isn’t as good as my 10 year old plasma.  Also, you will definitely need a sound bar as the audio is on the tinny side.",3 out of 5 stars review
10/13/2023,"The sound is awesome, but picture quality is very grainy, and the resolution is  dull. Not what I expected. Tried multiple settings, still not very good",3 out of 5 stars review
8/8/2023,the tv is working okay the remote sometimes does it’s own thing. The tv cut off once and i googled how to reset it and it worked.  the picture is good and for the price I am satisfied.,3 out of 5 stars review
9/27/2023,"I know the TV was very inexpensive and I was afraid I'd get what I paid for, lol I did. The picture is OK but not what I was hoping for. I'm old enough to know better than to go for the cheapest. Thanks for checking in.",3 out of 5 stars review
9/23/2023,"This was very easy to connect to Wi Fi and the picture is good. However as another reviewer mentioned the sound is not clear. I have to bump it up to 50. Previous TV, the sound was on 18.",3 out of 5 stars review
9/11/2023,I measured this TV when I got home and set it up because it looked like it was smaller than the last one I had. I was correct this TV shows on the box 43 inch TV but it measured at 38 1/2 inches.,3 out of 5 stars review
10/15/2023,The color and sound are good. But I just got this TV and I'm already having problems with network connectivity and it's freezing up. Not only that but the Remote barely functions.,3 out of 5 stars review
9/11/2023,The tv is ok I do have trouble with it not connecting to the internet a lot. The modem is right next to it so it’s no reason it should not be connecting,3 out of 5 stars review
8/10/2023,do not like the fact that I cannot have Wi-Fi and locals channels available at the same time. if I turn on Wi-Fi accessibility I cannot access my local channels.,3 out of 5 stars review
7/7/2023,"Don't leave your show paused for too long. It leaves and imprint burn. eventually, it fades. All of my other Vizio tv's came with perfect picture settings. This one has to be adjusted over and over until you get the settings right.",3 out of 5 stars review
10/10/2023,It’s not as friendly as a Roku enabled TV but  it works and the original Vizio sound is not the same. The sound system is worse. I was a die hard Vizio fan but this TV downer live up to the past.,3 out of 5 stars review
9/11/2023,It has lines going through it and will have to return for the 2nd time . both tv's had lines going through it must be a defect with this particular model because I own all Vizio tv's and I love them. Very disappointed with this one,3 out of 5 stars review
3/20/2023,The TV has a good picture. The remotes Vizio supplies are junk. seems to be a decent tv for the price. but if you are looking to add apps which don't come with Vizio look elsewhere. They could have done much better at leaving people add Apps that aren't available.,3 out of 5 stars review
6/10/2023,"Smartcast system is junk. Slow, non responsive, and lacks many apps notably espn and mlb tv. The tv does have a chromecast onboard so you can chromecast some of the lacking apps but that is not always a good way to go. If you buy this TV, get a Roku stick or express that is 4K capable and use that in one of the HDMI inputs. Roku system is far superior and has more apps.",3 out of 5 stars review
5/1/2023,You have to have a really good antenna to get a good enough signal for free channels. If you don’t you won’t get a lot of FREE CHANNELS. You will need to sign up for Netflix %26 Hulu and Disney which all will send you a bill or just take the money out of your bank account.,3 out of 5 stars review
5/29/2023,"The TV has great sound, after messing around in the sound settings. The picture is ok quality. we have noticed, on the first day of use, around the edges in some places the screen is lighter than the rest of the picture.  Vizio uses screencast as their homescreen and it is absolute garbage. it freezes. the apps wont load. the shows will lag and freeze. we are instead just using the firestick for our streaming services. i wouldnt buy again and i woulsnt recommend.",3 out of 5 stars review
2/7/2024,"I thought the picture quality would be a little better, but it is okay.",3 out of 5 stars review
2/9/2024,The picture is not as crisp and clear as I was expecting.,3 out of 5 stars review
2/2/2024,"it goes black occasionally for about 30 seconds...??? Not on cable, only internet",3 out of 5 stars review
2/13/2024,Randomly turns off the apps,3 out of 5 stars review
2/17/2024,didnt like the color  returned and bought a onn 65inch cheaper and better color,3 out of 5 stars review
1/31/2024,I do not need wall Mount Services. Please reimburse my card.,3 out of 5 stars review
2/10/2024,You have to turn it up to 45-50 to hear it,3 out of 5 stars review
12/29/2022,"I like the screen size, the sound and it's fairly lightweight. I think the picture quality is at best, good.  The picture screen is not very sharp and the color is on the duller side even in the vivid setting. It also has an on screen channel selector when using the rabbit ears, no numbers on the controller pad, no issue if using with cable provider. All and all I'm somewhat satisfied given the price point, but a little disappointed with this VISIO model as I've always had great picture quality with previous VISIO models.",3 out of 5 stars review
10/19/2021,"Had TV for a few days and remote is already acting up.  TV has no channel guide. Remote has no number buttons to go directly to channels.  Picture
is good but only looks good if you are facing it right in the middle.  Will 
keep it but we're getting a better remote.",3 out of 5 stars review
12/14/2023,delivery was good but very very late.  the TV was the only thing I ordered and it was done mid morning and it wasnt delivered until after 8 pm,3 out of 5 stars review
11/17/2023,"Picture quality is not that good, sometimes picture colors fade seay, then come back normal pictures.",3 out of 5 stars review
11/16/2023,"I have not gotten it setup properly yet!!The color is nice,but I cannot understand the setup and how!!",3 out of 5 stars review
12/3/2023,Tv was mostly fine.. Except for a light issue and a few inconsistencies within the menus.. Calibration menu is awesome though..,3 out of 5 stars review
12/7/2023,I was promised a refund 25.00 but I paid full price for my TV also the mover was vy himself and I had to help.  I have a bad back.,3 out of 5 stars review
12/8/2023,"Horrendous, hollow sound no matter what you do to try to fix it it just makes it sound worse picture quality, OK?",3 out of 5 stars review
11/7/2023,Easy set up. Good picture. Couldn't get pureflix so I will be returning and getting a Samsung for only $50 more.,3 out of 5 stars review
12/10/2023,picture quality is poor not what I expected. what is your return policy? am willing to buy a better quality unit from you.,3 out of 5 stars review
12/22/2023,The Vizio had all their apps they wanted you to buy and go through at set up did not like that at all,3 out of 5 stars review
12/4/2023,"Tv was a bit delayed in shipping, but still great time wise. There was a dent in box. The sound bar was extremely delayed per shipping",3 out of 5 stars review
1/17/2024,"It's nice but looking at TV from the side, the screen is lighter!",3 out of 5 stars review
1/3/2024,"my smart fire tv remote quit working. cant use any apps.
Would be a five if i can get it fixed",3 out of 5 stars review
8/6/2023,Sound quality is garbage at 35 volume. Starts a vibrating and hissing sound.,3 out of 5 stars review
1/18/2024,I'm still waiting  for the 79.00 install fee that they. Hellotech. We're unable to do!,3 out of 5 stars review
1/7/2024,"nice picture, terrible sound.",3 out of 5 stars review
1/12/2024,Had to return it after it kept randomly restarting on its own while I was watching it.,3 out of 5 stars review
1/11/2024,Color is not as crisp as I would like despite multiple adjustments.  Not awful for the price,3 out of 5 stars review
1/3/2024,This TV has no hook-up for cable,3 out of 5 stars review
1/19/2024,Bigger label on the package,3 out of 5 stars review
1/12/2024,nice picture. The sound is very poor.,3 out of 5 stars review
5/7/2023,I’ve had this tv for almost two years and the picture is developing lines in it. The screen seems to be going bad or dying out.,3 out of 5 stars review
1/20/2024,"Quality of picture lacks sharpness. 
Advertised Roku not included as advertised.",3 out of 5 stars review
1/5/2024,On the remote the OK button don't always work. It takes a long time when it does work.,3 out of 5 stars review
10/10/2023,There are several apps that aren't available. If I would've known this prior I would've went with a Roku tv.,3 out of 5 stars review
7/20/2023,Great size TV. I've had it for less than a week and I noticed lines going through the screen today while I watched TV.,3 out of 5 stars review
9/29/2023,"Nice tv but not that clear, you het what you pay for in this situation, pay more and get a Insignia.",3 out of 5 stars review
10/17/2023,"Good for the money, but build quality is questionable...have a rattle inside the TV when volume is up with heavy bass.",3 out of 5 stars review
10/16/2023,The description says 65” we measured it and it is 57”. Not sure why they have it as a “65”” if it's not. Very disappointed.,3 out of 5 stars review
8/23/2023,Decent tv for the price.  Happy with it so far.  Bought a warrant because tvs today don't last very long anymore.,3 out of 5 stars review
8/6/2023,"Picture is great, but I can barely hear it across my living room unless it’s dead silent. The minute my AC cuts on, I can’t hear anything.",3 out of 5 stars review
10/8/2023,tv started showing a double picture a month after we bought. not split screen actually same show one on top of the other,3 out of 5 stars review
10/1/2023,Definitely not seeing how this is supposed to be 4k. The picture sucks seems like its SD.. probably will return and just get a regular roku tv,3 out of 5 stars review
7/10/2023,"Nice TV but not ROKU read description before buying also this one os missing a pixel, seems to bother everyone but myself",3 out of 5 stars review
9/12/2023,Unfortunately my Samsung went out after years so bought this one %26 I don't like it at all doesn't look clear 😑,3 out of 5 stars review
8/11/2023,The 2 legs that hold the tv up are pathetic! I had to wedge a book under it so it wouldn’t fall over!!,3 out of 5 stars review
9/30/2023,its great except for the speakers being on the bottom of the tv ... had to buy a sound board so sound woulndt be muffled,3 out of 5 stars review
9/25/2023,"Buy a 55"" TV then have to buy batteries for the controller even though the ones included were Duracell Coppertop! Not good!
But, the TV was OK!",3 out of 5 stars review
9/10/2023,I don't like the home page. I don't like the fact that it constantly losses internet connection and just stops my show.,3 out of 5 stars review
9/16/2023,like everything but nobody told me u have to have a roku to use spectrum i an old someone should have told me about this,3 out of 5 stars review
8/3/2023,I did not like the fact the antennae would not work hooked to the tv and the sound bar will not work with it,3 out of 5 stars review
7/6/2023,"Disappointed in the picture sharpness. I expected better. Simple to set up, but no HDMI cable included. No Picture-in-Picture.",3 out of 5 stars review
7/6/2023,Nice tv but three days after installation a cluster of dead pixles showed up with a line across the bottom of the screen. Pretty disappointing.,3 out of 5 stars review
10/19/2023,TV was delivered fine but the screws to attach the legs and the power cord were missing. I found a box cutter in the TV box as well.,3 out of 5 stars review
8/8/2023,"Product is nice and graphics are beautiful, but should I really have to turn the volume up to 80 just to hear it?",3 out of 5 stars review
7/6/2023,TV is a decent size picture quality is ok and sound is ok but not the greatest. I am satisfied with my purchase for the amount of money I paid.,3 out of 5 stars review
9/2/2023,"it's a great tv but sound is not so good. As long as it's used with a surround sound system, it's perfect.",3 out of 5 stars review
9/24/2023,Picture isn't all that great. The programming keeps locking up and you have to break the electrical connection and reset to get it to work..,3 out of 5 stars review
6/17/2023,I'm replacing the same Vizio tv due to lines %26 going across. I really love this tv ! however I forgot to get the warranty when I purchased it .. is it too late … I just purchased it but haven't picked it up yet ! Thinking bout canceling my order,3 out of 5 stars review
5/23/2023,"I like it being a smart tv. I don't like the remote because it doesn't have the right buttons to watch a movie. You can't pause, FF or REW. 
My picture is pretty clear. I do like that",3 out of 5 stars review
5/23/2023,I like the tv . But I had my order canceled because I couldn’t get it delivered to for what ever reason . Had to wait over a week past delivery date just for the order to get canceled and I had to go buy it at a store .,3 out of 5 stars review
6/18/2023,Mine died right away. I’ve had three Vizios both of the others are still alive after 13 years..  this one didn’t.  Not sure what’s changed.  I’ll have to consider something else again!,3 out of 5 stars review
5/24/2023,"First time trying a Vizio tv and it’s not that great , very slow when navigating the apps and sometimes takes up to a minute to boot up. Got the the tv on sale so decent for the price",3 out of 5 stars review
3/2/2023,"It was packed well and has a very nice picture. However, none of my bluetooth headphones or ear buds were able to pair with the televisions capabilities, as the presales description said it would.",3 out of 5 stars review
11/22/2023,google issues w the vizo watchfree which has no way to disable before you buy it.,3 out of 5 stars review
12/22/2023,I started hearing two voices on the TV and then the volume went out  tonight December 22 2023,3 out of 5 stars review
